日期,时间,温度,湿度,光照强度,电压
2004/2/29,7:52:24,17.5384,43.1858,101.2,2.66332
2004/2/29,7:52:49,17.5286,43.2525,101.2,2.66332
2004/2/29,7:53:18,17.5384,43.2191,104.88,2.66332
2004/2/29,7:54:54,17.5384,43.3191,128.8,2.66332
2004/2/29,7:55:21,17.5482,43.3525,136.16,2.66332
2004/2/29,7:55:49,17.5286,43.3191,128.8,2.66332
2004/2/29,7:56:49,17.558,43.3191,136.16,2.66332
2004/2/29,7:57:19,17.558,43.2525,136.16,2.65143
2004/2/29,7:57:48,17.5776,43.2525,143.52,2.67532
2004/2/29,7:58:50,17.5972,43.1858,338.56,2.66332
2004/2/29,8:00:19,17.5972,43.1858,353.28,2.66332
2004/2/29,8:01:49,17.6266,43.0858,353.28,2.65143
2004/2/29,8:02:26,17.6364,43.0524,279.68,2.66332
2004/2/29,8:03:49,17.6364,43.0524,143.52,2.66332
2004/2/29,8:04:19,17.656,42.9856,309.12,2.65143
2004/2/29,8:04:48,17.6364,43.0524,353.28,2.67532
2004/2/29,8:06:56,17.6658,42.8521,382.72,2.65143
2004/2/29,8:07:19,17.6756,42.8855,382.72,2.66332
2004/2/29,8:07:55,17.6854,42.8521,382.72,2.66332
2004/2/29,8:08:20,17.6854,42.7853,382.72,2.66332
2004/2/29,8:09:50,17.7148,42.7519,397.44,2.66332
2004/2/29,8:10:51,17.7246,42.7853,397.44,2.66332
2004/2/29,8:11:19,17.7344,42.6516,235.52,2.67532
2004/2/29,8:12:18,17.754,42.6516,397.44,2.65143
2004/2/29,8:13:21,17.7736,42.685,397.44,2.66332
2004/2/29,8:14:20,17.7932,42.5847,397.44,2.65143
2004/2/29,8:14:51,17.7932,42.6516,397.44,2.66332
2004/2/29,8:15:48,17.8324,42.5847,397.44,2.66332
2004/2/29,8:16:49,17.8716,42.5513,382.72,2.67532
2004/2/29,8:17:20,17.8814,42.4844,382.72,2.66332
2004/2/29,8:17:52,17.901,42.4509,397.44,2.66332
2004/2/29,8:18:25,17.8912,42.4174,397.44,2.66332
2004/2/29,8:18:50,17.9108,42.317,397.44,2.66332
2004/2/29,8:19:22,17.9304,42.25,397.44,2.66332
2004/2/29,8:19:51,17.95,42.1495,397.44,2.66332
2004/2/29,8:21:52,18.0088,42.116,397.44,2.67532
2004/2/29,8:22:22,18.0088,42.0489,250.24,2.66332
2004/2/29,8:23:21,18.0382,42.0489,382.72,2.66332
2004/2/29,8:23:52,18.0578,42.1495,382.72,2.66332
2004/2/29,8:24:49,18.0872,42.0154,382.72,2.66332
2004/2/29,8:25:23,18.1166,42.0824,382.72,2.66332
2004/2/29,8:25:57,18.146,42.1495,382.72,2.67532
2004/2/29,8:26:22,18.1656,42.116,353.28,2.67532
2004/2/29,8:27:54,18.244,42.116,397.44,2.67532
2004/2/29,8:28:21,18.2636,42.0489,397.44,2.66332
2004/2/29,8:28:53,18.3126,42.0489,397.44,2.67532
2004/2/29,8:29:50,18.3518,41.9483,397.44,2.67532
2004/2/29,8:30:21,18.3714,41.9147,397.44,2.66332
2004/2/29,8:30:52,18.4008,41.9818,397.44,2.67532
2004/2/29,8:32:22,18.4694,41.7805,412.16,2.66332
2004/2/29,8:33:57,18.5968,41.6125,397.44,2.66332
2004/2/29,8:34:21,18.6262,41.5116,412.16,2.67532
2004/2/29,8:34:49,18.6556,41.3771,412.16,2.67532
2004/2/29,8:35:25,18.6948,41.2425,412.16,2.67532
2004/2/29,8:35:52,18.734,41.1751,397.44,2.67532
2004/2/29,8:36:20,18.7536,41.1078,397.44,2.67532
2004/2/29,8:37:21,18.8222,40.973,412.16,2.67532
2004/2/29,8:38:49,18.9398,40.6355,412.16,2.67532
2004/2/29,8:39:53,19.0476,40.6355,426.88,2.68742
2004/2/29,8:40:53,19.1064,40.3652,426.88,2.67532
2004/2/29,8:41:22,19.1358,40.2299,426.88,2.67532
2004/2/29,8:41:51,19.175,40.1622,426.88,2.67532
2004/2/29,8:42:19,19.2044,40.0945,426.88,2.67532
2004/2/29,8:42:50,19.2338,39.9591,426.88,2.67532
2004/2/29,8:43:19,19.2534,39.8913,412.16,2.67532
2004/2/29,8:44:49,19.3612,39.6539,412.16,2.67532
2004/2/29,8:45:19,19.4004,39.5521,412.16,2.68742
2004/2/29,8:45:55,19.4298,39.4842,412.16,2.67532
2004/2/29,8:46:19,19.4494,39.4162,412.16,2.68742
2004/2/29,8:46:52,19.4788,39.4502,397.44,2.68742
2004/2/29,8:47:22,19.5082,39.4162,397.44,2.67532
2004/2/29,8:48:51,19.5572,39.2123,397.44,2.68742
2004/2/29,8:49:19,19.5866,39.1443,397.44,2.67532
2004/2/29,8:49:50,19.616,39.0763,397.44,2.68742
2004/2/29,8:50:57,19.6552,38.9401,397.44,2.68742
2004/2/29,8:51:50,19.714,38.9061,397.44,2.68742
2004/2/29,8:52:52,19.7728,38.7357,397.44,2.68742
2004/2/29,8:54:22,19.8512,38.7357,397.44,2.68742
2004/2/29,8:55:19,19.8806,38.5311,412.16,2.67532
2004/2/29,8:56:19,19.91,38.497,412.16,2.67532
2004/2/29,8:57:23,19.9492,38.4629,412.16,2.68742
2004/2/29,8:57:51,19.9688,38.4629,412.16,2.68742
2004/2/29,8:58:25,19.9786,38.4629,412.16,2.68742
2004/2/29,8:59:19,19.9688,38.3946,382.72,2.68742
2004/2/29,8:59:51,19.9688,38.3946,397.44,2.68742
2004/2/29,9:00:19,19.9884,38.3946,382.72,2.68742
2004/2/29,9:01:22,20.0276,38.3605,397.44,2.68742
2004/2/29,9:02:19,20.057,38.258,382.72,2.68742
2004/2/29,9:03:52,20.1256,38.0871,368.0,2.68742
2004/2/29,9:06:24,20.1844,38.0529,353.28,2.68742
2004/2/29,9:07:23,20.2138,38.0529,323.84,2.69964
2004/2/29,9:07:51,20.2138,38.0187,323.84,2.68742
2004/2/29,9:08:24,20.2236,37.9845,338.56,2.68742
2004/2/29,9:09:19,20.2236,38.0187,338.56,2.68742
2004/2/29,9:11:21,20.2628,37.9845,353.28,2.68742
2004/2/29,9:13:21,20.302,37.8819,382.72,2.69964
2004/2/29,9:13:53,20.3216,37.9161,382.72,2.68742
2004/2/29,9:14:55,20.3412,37.7792,412.16,2.68742
2004/2/29,9:15:56,20.3706,37.7792,412.16,2.68742
2004/2/29,9:16:19,20.3804,37.7792,412.16,2.68742
2004/2/29,9:18:21,20.4392,37.6422,412.16,2.69964
2004/2/29,9:20:53,20.5078,37.6079,264.96,2.69964
2004/2/29,9:22:19,20.5274,37.6079,382.72,2.68742
2004/2/29,9:23:53,20.5568,37.5737,353.28,2.68742
2004/2/29,9:24:49,20.5666,37.6079,353.28,2.68742
2004/2/29,9:25:24,20.5568,37.6422,353.28,2.68742
2004/2/29,9:26:26,20.5568,37.5737,353.28,2.69964
2004/2/29,9:28:23,20.5862,37.6422,338.56,2.68742
2004/2/29,9:29:50,20.6058,37.6422,353.28,2.69964
2004/2/29,9:30:20,20.6058,37.5737,353.28,2.69964
2004/2/29,9:30:50,20.6156,37.5737,338.56,2.68742
2004/2/29,9:31:23,20.6156,37.5737,353.28,2.69964
2004/2/29,9:31:49,20.6254,37.5394,338.56,2.68742
2004/2/29,9:32:19,20.6156,37.5737,309.12,2.68742
2004/2/29,9:32:53,20.6254,37.6079,235.52,2.68742
2004/2/29,9:33:55,20.645,37.6422,217.12,2.68742
2004/2/29,9:34:25,20.6352,37.6422,217.12,2.68742
2004/2/29,9:35:26,20.645,37.7107,235.52,2.68742
2004/2/29,9:36:59,20.6156,37.7107,264.96,2.69964
2004/2/29,9:37:51,20.6058,37.7792,309.12,2.68742
2004/2/29,9:38:21,20.5764,37.8477,235.52,2.69964
2004/2/29,9:39:57,20.4882,38.0529,209.76,2.69964
2004/2/29,9:40:54,20.4588,38.1213,235.52,2.68742
2004/2/29,9:41:20,20.4392,38.1897,209.76,2.69964
2004/2/29,9:41:50,20.4196,38.1897,202.4,2.68742
2004/2/29,9:42:22,20.3804,38.3263,195.04,2.68742
2004/2/29,9:42:50,20.351,38.3946,195.04,2.67532
2004/2/29,9:43:50,20.302,38.4629,294.4,2.68742
2004/2/29,9:44:50,20.2726,38.5311,217.12,2.68742
2004/2/29,9:45:21,20.253,38.5311,195.04,2.68742
2004/2/29,9:47:23,20.1942,38.7357,180.32,2.68742
2004/2/29,9:47:53,20.1844,38.8039,172.96,2.68742
2004/2/29,9:48:53,20.1354,38.872,172.96,2.68742
2004/2/29,9:49:53,20.0864,39.0082,180.32,2.68742
2004/2/29,9:50:19,20.0668,39.0763,180.32,2.68742
2004/2/29,9:50:55,20.0374,39.1443,180.32,2.68742
2004/2/29,9:51:25,20.0178,39.1783,187.68,2.68742
2004/2/29,9:51:55,19.9982,39.2123,187.68,2.68742
2004/2/29,9:52:23,19.9786,39.2803,187.68,2.68742
2004/2/29,9:52:49,19.9688,39.3143,187.68,2.68742
2004/2/29,9:54:52,19.8414,39.62,217.12,2.68742
2004/2/29,9:55:52,19.8022,39.7557,279.68,2.68742
2004/2/29,9:56:19,19.8022,39.7896,353.28,2.67532
2004/2/29,9:57:19,19.7826,39.7557,368.0,2.68742
2004/2/29,9:58:22,19.8022,39.5521,382.72,2.68742
2004/2/29,9:58:52,19.8218,39.5521,382.72,2.68742
2004/2/29,9:59:26,19.8316,39.5521,382.72,2.68742
2004/2/29,9:59:55,19.861,39.4162,368.0,2.67532
2004/2/29,10:00:51,19.9002,39.4502,382.72,2.67532
2004/2/29,10:01:53,19.9296,39.3143,368.0,2.68742
2004/2/29,10:02:52,19.9786,39.2803,353.28,2.68742
2004/2/29,10:03:50,19.9884,39.2123,294.4,2.68742
2004/2/29,10:04:25,20.008,39.1783,294.4,2.68742
2004/2/29,10:04:53,20.0374,39.1443,338.56,2.67532
2004/2/29,10:05:24,20.0472,39.1103,279.68,2.68742
2004/2/29,10:06:49,20.106,39.0082,368.0,2.68742
2004/2/29,10:07:49,20.1256,38.9401,368.0,2.68742
2004/2/29,10:08:23,20.1354,39.0082,353.28,2.68742
2004/2/29,10:09:19,20.155,38.9401,353.28,2.68742
2004/2/29,10:11:19,20.2236,38.8379,368.0,2.68742
2004/2/29,10:11:55,20.2432,38.872,368.0,2.68742
2004/2/29,10:12:23,20.2432,38.8039,368.0,2.68742
2004/2/29,10:13:25,20.2824,38.7357,368.0,2.68742
2004/2/29,10:13:52,20.302,38.7698,368.0,2.68742
2004/2/29,10:14:51,20.3216,38.7357,382.72,2.68742
2004/2/29,10:15:49,20.3608,38.6675,382.72,2.69964
2004/2/29,10:17:51,20.4588,38.497,382.72,2.68742
2004/2/29,10:18:53,20.498,38.3946,382.72,2.68742
2004/2/29,10:19:25,20.5176,38.3946,382.72,2.68742
2004/2/29,10:20:21,20.5568,38.3263,382.72,2.69964
2004/2/29,10:20:51,20.5666,38.258,368.0,2.68742
2004/2/29,10:22:19,20.596,38.258,368.0,2.69964
2004/2/29,10:23:27,20.6254,38.2239,368.0,2.69964
2004/2/29,10:24:25,20.645,38.1555,382.72,2.68742
2004/2/29,10:29:19,20.7136,37.9845,338.56,2.68742
2004/2/29,10:30:21,20.7038,38.1897,338.56,2.69964
2004/2/29,10:31:21,20.6744,38.1555,338.56,2.68742
2004/2/29,10:33:19,20.7528,38.0529,338.56,2.68742
2004/2/29,10:34:53,20.8312,37.9845,338.56,2.68742
2004/2/29,10:35:49,20.8606,37.9161,353.28,2.69964
2004/2/29,10:36:25,20.89,37.8134,353.28,2.69964
2004/2/29,10:37:19,20.9096,37.8134,353.28,2.68742
2004/2/29,10:38:19,20.8802,37.8819,353.28,2.68742
2004/2/29,10:39:19,20.8704,37.9161,353.28,2.68742
2004/2/29,10:39:54,20.8802,37.9503,353.28,2.69964
2004/2/29,10:40:19,20.8704,37.9503,353.28,2.69964
2004/2/29,10:40:54,20.8704,37.9161,353.28,2.69964
2004/2/29,10:41:25,20.8704,37.9503,353.28,2.68742
2004/2/29,10:41:50,20.8802,37.9161,353.28,2.68742
2004/2/29,10:42:51,20.9096,37.8477,353.28,2.69964
2004/2/29,10:44:51,20.9586,37.7792,353.28,2.69964
2004/2/29,10:45:49,20.9782,37.745,353.28,2.68742
2004/2/29,10:46:22,20.988,37.745,353.28,2.69964
2004/2/29,10:46:54,21.0076,37.7107,353.28,2.69964
2004/2/29,10:47:51,21.0076,37.7107,353.28,2.68742
2004/2/29,10:48:49,21.0174,37.7107,353.28,2.69964
2004/2/29,10:49:51,21.0272,37.6765,353.28,2.68742
2004/2/29,10:50:19,21.0468,37.6765,353.28,2.69964
2004/2/29,10:50:54,21.0566,37.6422,338.56,2.68742
2004/2/29,10:51:50,20.9978,37.8134,353.28,2.69964
2004/2/29,10:53:51,21.037,37.7792,338.56,2.69964
2004/2/29,10:54:20,21.0468,37.7107,338.56,2.68742
2004/2/29,10:54:49,21.0566,37.7107,353.28,2.69964
2004/2/29,10:55:50,21.086,37.6765,338.56,2.69964
2004/2/29,10:56:23,21.0468,37.6765,338.56,2.68742
2004/2/29,10:56:54,21.0468,37.7107,338.56,2.69964
2004/2/29,10:57:49,21.0664,37.745,338.56,2.69964
2004/2/29,10:58:26,21.0762,37.7792,338.56,2.69964
2004/2/29,10:58:50,21.0958,37.9161,323.84,2.68742
2004/2/29,10:59:20,21.086,38.0529,323.84,2.69964
2004/2/29,10:59:51,21.1056,37.9845,323.84,2.68742
2004/2/29,11:02:49,21.184,37.745,323.84,2.69964
2004/2/29,11:06:50,21.1938,37.7107,294.4,2.69964
2004/2/29,11:07:19,21.184,37.745,279.68,2.69964
2004/2/29,11:07:49,21.184,37.7792,294.4,2.69964
2004/2/29,11:10:49,21.1448,37.8477,294.4,2.68742
2004/2/29,11:14:24,21.1644,37.8134,294.4,2.69964
2004/2/29,11:14:54,21.1644,37.8819,309.12,2.69964
2004/2/29,11:16:55,21.1938,37.7792,294.4,2.69964
2004/2/29,11:18:50,21.1938,37.7792,323.84,2.69964
2004/2/29,11:20:49,21.2036,37.7792,323.84,2.69964
2004/2/29,11:21:19,21.2134,37.7107,323.84,2.69964
2004/2/29,11:22:50,21.233,37.745,323.84,2.69964
2004/2/29,11:23:56,21.2232,37.8477,323.84,2.69964
2004/2/29,11:24:22,21.2232,37.8134,323.84,2.69964
2004/2/29,11:24:54,21.2232,37.8819,323.84,2.69964
2004/2/29,11:26:25,21.184,37.9161,338.56,2.69964
2004/2/29,11:26:54,21.1938,37.8477,338.56,2.68742
2004/2/29,11:28:26,21.2428,37.7792,323.84,2.69964
2004/2/29,11:29:28,21.2036,37.9845,323.84,2.69964
2004/2/29,11:29:57,21.2232,37.7107,323.84,2.68742
2004/2/29,11:32:19,21.2232,37.8477,309.12,2.69964
2004/2/29,11:32:51,21.2036,37.8819,309.12,2.69964
2004/2/29,11:33:21,21.2134,37.8477,309.12,2.69964
2004/2/29,11:34:21,21.2428,37.9845,309.12,2.69964
2004/2/29,11:34:50,21.2526,38.0529,309.12,2.69964
2004/2/29,11:35:22,21.2428,37.9845,309.12,2.68742
2004/2/29,11:35:56,21.2624,38.0529,294.4,2.69964
2004/2/29,11:36:21,21.2624,37.9161,294.4,2.69964
2004/2/29,11:36:50,21.2526,37.9161,294.4,2.68742
2004/2/29,11:38:26,21.2428,37.9845,294.4,2.69964
2004/2/29,11:38:49,21.233,37.9503,294.4,2.69964
2004/2/29,11:39:22,21.2428,37.9503,279.68,2.69964
2004/2/29,11:39:49,21.2624,37.9845,279.68,2.69964
2004/2/29,11:40:22,21.2722,38.1213,279.68,2.69964
2004/2/29,11:40:49,21.2722,38.0529,279.68,2.69964
2004/2/29,11:41:23,21.2624,37.9161,279.68,2.69964
2004/2/29,11:42:23,21.2722,37.8819,279.68,2.69964
2004/2/29,11:42:52,21.2624,38.2922,279.68,2.69964
2004/2/29,11:43:23,21.2526,37.9161,279.68,2.69964
2004/2/29,11:43:49,21.2624,38.0187,279.68,2.69964
2004/2/29,11:44:53,21.2624,38.1213,279.68,2.69964
2004/2/29,11:46:55,21.2428,37.9845,279.68,2.69964
2004/2/29,11:47:21,21.2526,38.1897,279.68,2.68742
2004/2/29,11:47:49,21.233,38.3946,279.68,2.69964
2004/2/29,11:48:25,21.1742,38.3263,264.96,2.68742
2004/2/29,11:49:20,21.1252,38.3263,279.68,2.69964
2004/2/29,11:50:25,21.086,38.4629,279.68,2.68742
2004/2/29,11:50:54,21.0664,38.5311,279.68,2.69964
2004/2/29,11:51:23,21.086,38.5652,279.68,2.69964
2004/2/29,11:52:20,21.0566,38.5311,294.4,2.68742
2004/2/29,11:53:21,21.0664,38.4287,294.4,2.69964
2004/2/29,11:53:49,21.0664,38.7698,309.12,2.69964
2004/2/29,11:54:20,21.0566,38.8039,309.12,2.68742
2004/2/29,11:56:25,21.1252,38.4287,323.84,2.69964
2004/2/29,11:56:49,21.1644,38.3263,323.84,2.69964
2004/2/29,11:57:26,21.184,38.2922,323.84,2.68742
2004/2/29,11:58:53,21.2624,38.1213,309.12,2.69964
2004/2/29,11:59:55,21.2722,38.258,309.12,2.69964
2004/2/29,12:00:23,21.2722,37.9845,309.12,2.68742
2004/2/29,12:01:19,21.2918,38.1897,309.12,2.68742
2004/2/29,12:01:55,21.282,38.0529,294.4,2.69964
2004/2/29,12:03:23,21.3212,38.1897,294.4,2.69964
2004/2/29,12:03:49,21.331,38.0529,294.4,2.69964
2004/2/29,12:04:20,21.3408,38.1897,294.4,2.69964
2004/2/29,12:04:54,21.3212,38.3946,294.4,2.69964
2004/2/29,12:05:23,21.331,38.3946,294.4,2.69964
2004/2/29,12:05:52,21.3408,38.3263,294.4,2.69964
2004/2/29,12:06:20,21.3604,38.3263,294.4,2.69964
2004/2/29,12:06:50,21.3604,38.258,294.4,2.69964
2004/2/29,12:08:19,21.3604,38.1555,294.4,2.69964
2004/2/29,12:08:52,21.38,38.0871,294.4,2.69964
2004/2/29,12:09:22,21.3996,38.1897,294.4,2.69964
2004/2/29,12:09:52,21.3996,38.0529,294.4,2.69964
2004/2/29,12:10:53,21.38,38.0187,294.4,2.69964
2004/2/29,12:12:23,21.38,38.3946,294.4,2.69964
2004/2/29,12:13:20,21.331,38.1213,294.4,2.69964
2004/2/29,12:13:56,21.3114,38.0871,294.4,2.69964
2004/2/29,12:14:27,21.3016,38.1213,294.4,2.69964
2004/2/29,12:15:54,21.3212,38.1555,279.68,2.69964
2004/2/29,12:16:20,21.3408,38.1213,264.96,2.69964
2004/2/29,12:18:50,21.282,38.2239,264.96,2.69964
2004/2/29,12:19:20,21.2624,38.258,264.96,2.68742
2004/2/29,12:19:55,21.2624,38.3605,264.96,2.69964
2004/2/29,12:20:24,21.2428,38.4629,264.96,2.69964
2004/2/29,12:21:23,21.2036,38.4629,250.24,2.69964
2004/2/29,12:22:00,21.2232,38.6334,250.24,2.69964
2004/2/29,12:22:19,21.233,38.7698,250.24,2.69964
2004/2/29,12:22:50,21.2232,38.7357,250.24,2.68742
2004/2/29,12:23:53,21.2036,38.7698,250.24,2.69964
2004/2/29,12:24:19,21.184,38.5993,250.24,2.69964
2004/2/29,12:24:50,21.1252,38.7016,250.24,2.69964
2004/2/29,12:26:19,21.1252,38.9061,250.24,2.69964
2004/2/29,12:27:56,21.1056,39.1443,250.24,2.68742
2004/2/29,12:29:49,21.0272,39.0763,250.24,2.69964
2004/2/29,12:30:24,21.037,39.2803,250.24,2.69964
2004/2/29,12:31:49,21.0076,39.1783,250.24,2.69964
2004/2/29,12:32:58,20.9978,39.1783,250.24,2.68742
2004/2/29,12:34:25,21.037,39.3483,235.52,2.69964
2004/2/29,12:34:53,21.0272,39.1783,235.52,2.68742
2004/2/29,12:35:23,21.0076,39.1103,235.52,2.68742
2004/2/29,12:35:50,21.0076,39.2123,235.52,2.69964
2004/2/29,12:37:00,20.9782,39.1443,235.52,2.69964
2004/2/29,12:37:20,20.9782,39.3483,235.52,2.69964
2004/2/29,12:37:51,20.9684,39.2803,235.52,2.69964
2004/2/29,12:38:50,20.9586,39.2463,235.52,2.69964
2004/2/29,12:39:24,20.9488,39.2803,235.52,2.68742
2004/2/29,12:39:49,20.9488,39.3143,235.52,2.69964
2004/2/29,12:40:19,20.9292,39.3823,235.52,2.69964
2004/2/29,12:40:50,20.9292,39.4502,235.52,2.69964
2004/2/29,12:41:57,20.9096,39.4162,235.52,2.68742
2004/2/29,12:42:20,20.8998,39.4162,235.52,2.68742
2004/2/29,12:42:51,20.9096,39.4162,235.52,2.69964
2004/2/29,12:44:22,20.9096,39.4842,235.52,2.69964
2004/2/29,12:44:50,20.9292,39.3823,235.52,2.68742
2004/2/29,12:45:54,20.9194,39.4162,235.52,2.69964
2004/2/29,12:46:25,20.9096,39.4502,235.52,2.69964
2004/2/29,12:47:25,20.8998,39.4162,235.52,2.69964
2004/2/29,12:47:57,20.9096,39.4162,250.24,2.69964
2004/2/29,12:48:51,20.89,39.4162,250.24,2.69964
2004/2/29,12:49:23,20.8998,39.3483,250.24,2.69964
2004/2/29,12:50:20,20.8802,39.3823,264.96,2.69964
2004/2/29,12:50:50,20.89,39.3823,264.96,2.68742
2004/2/29,12:52:21,20.89,39.4162,279.68,2.69964
2004/2/29,12:56:53,20.8802,39.3483,279.68,2.69964
2004/2/29,12:58:49,20.9096,39.5521,294.4,2.69964
2004/2/29,12:59:23,20.9292,39.5521,294.4,2.69964
2004/2/29,13:00:52,20.9684,39.4162,309.12,2.68742
2004/2/29,13:01:20,20.988,39.3483,309.12,2.68742
2004/2/29,13:01:55,21.0174,39.2803,309.12,2.69964
2004/2/29,13:02:49,21.0468,39.2463,309.12,2.69964
2004/2/29,13:03:56,21.0664,39.2803,309.12,2.68742
2004/2/29,13:04:53,21.1056,39.0422,309.12,2.69964
2004/2/29,13:05:25,21.0958,39.0763,309.12,2.69964
2004/2/29,13:05:50,21.1056,39.2123,294.4,2.69964
2004/2/29,13:06:24,21.1154,39.2463,294.4,2.68742
2004/2/29,13:06:49,21.1448,39.2123,294.4,2.69964
2004/2/29,13:07:21,21.1448,39.0763,309.12,2.69964
2004/2/29,13:07:52,21.1546,39.0763,294.4,2.69964
2004/2/29,13:08:51,21.184,39.0763,294.4,2.68742
2004/2/29,13:09:22,21.2036,39.1443,279.68,2.69964
2004/2/29,13:09:54,21.2134,39.0422,279.68,2.69964
2004/2/29,13:10:19,21.2036,39.1103,279.68,2.69964
2004/2/29,13:11:21,21.1938,39.1443,279.68,2.69964
2004/2/29,13:11:49,21.184,39.1443,279.68,2.69964
2004/2/29,13:12:26,21.2036,38.9742,279.68,2.68742
2004/2/29,13:12:50,21.1938,38.9061,279.68,2.69964
2004/2/29,13:13:49,21.184,39.0763,279.68,2.69964
2004/2/29,13:14:53,21.1742,39.0082,279.68,2.69964
2004/2/29,13:15:20,21.1742,39.1103,279.68,2.68742
2004/2/29,13:15:55,21.2036,39.0082,279.68,2.69964
2004/2/29,13:17:31,21.2428,38.9061,279.68,2.69964
2004/2/29,13:18:50,21.2428,39.0082,264.96,2.69964
2004/2/29,13:19:20,21.2036,39.0422,279.68,2.69964
2004/2/29,13:20:28,21.2134,39.0763,279.68,2.69964
2004/2/29,13:20:50,21.2232,39.0082,294.4,2.69964
2004/2/29,13:22:00,21.2232,39.0082,309.12,2.69964
2004/2/29,13:22:29,21.233,39.0422,323.84,2.69964
2004/2/29,13:23:55,21.282,38.9061,338.56,2.69964
2004/2/29,13:25:26,21.3016,38.9061,338.56,2.68742
2004/2/29,13:26:20,21.331,38.872,323.84,2.69964
2004/2/29,13:26:54,21.3408,38.872,323.84,2.68742
2004/2/29,13:27:21,21.3408,38.7357,323.84,2.68742
2004/2/29,13:27:56,21.3702,38.7357,323.84,2.69964
2004/2/29,13:28:25,21.38,38.7357,323.84,2.69964
2004/2/29,13:28:52,21.3506,38.7698,309.12,2.69964
2004/2/29,13:29:53,21.3506,38.7357,294.4,2.69964
2004/2/29,13:32:20,21.3604,38.5993,294.4,2.69964
2004/2/29,13:33:53,21.4094,39.1783,279.68,2.69964
2004/2/29,13:34:49,21.38,38.872,250.24,2.69964
2004/2/29,13:35:25,21.3604,39.0082,264.96,2.69964
2004/2/29,13:35:53,21.3702,38.9742,309.12,2.69964
2004/2/29,13:36:57,21.3702,38.7698,279.68,2.68742
2004/2/29,13:37:19,21.3702,38.9742,279.68,2.69964
2004/2/29,13:37:50,21.3506,38.9401,279.68,2.69964
2004/2/29,13:38:20,21.3604,39.0082,294.4,2.69964
2004/2/29,13:38:52,21.3604,39.0082,309.12,2.68742
2004/2/29,13:39:21,21.3408,39.0082,323.84,2.69964
2004/2/29,13:40:53,21.3506,38.6675,323.84,2.69964
2004/2/29,13:41:49,21.3506,38.8039,323.84,2.69964
2004/2/29,13:42:23,21.3604,38.7698,309.12,2.69964
2004/2/29,13:43:21,21.3996,38.7357,309.12,2.69964
2004/2/29,13:44:53,21.4192,38.6675,323.84,2.69964
2004/2/29,13:45:19,21.429,38.7357,323.84,2.69964
2004/2/29,13:45:54,21.4094,38.8039,323.84,2.69964
2004/2/29,13:46:23,21.4192,38.7698,323.84,2.69964
2004/2/29,13:47:24,21.4388,38.6675,338.56,2.69964
2004/2/29,13:48:55,21.478,38.6675,323.84,2.69964
2004/2/29,13:49:51,21.5172,38.6675,323.84,2.69964
2004/2/29,13:50:20,21.527,38.6334,323.84,2.69964
2004/2/29,13:51:53,21.5564,38.5993,323.84,2.69964
2004/2/29,13:52:22,21.5662,38.5993,323.84,2.69964
2004/2/29,13:52:52,21.5564,38.5652,323.84,2.69964
2004/2/29,13:53:25,21.5662,38.5993,309.12,2.69964
2004/2/29,13:54:19,21.6054,38.3946,323.84,2.68742
2004/2/29,13:54:50,21.5956,38.3946,309.12,2.69964
2004/2/29,13:55:25,21.6152,38.3605,309.12,2.69964
2004/2/29,13:56:24,21.625,38.258,294.4,2.69964
2004/2/29,13:56:50,21.6152,38.3946,279.68,2.69964
2004/2/29,13:57:24,21.5858,38.2239,264.96,2.69964
2004/2/29,13:57:54,21.5956,38.1213,250.24,2.69964
2004/2/29,13:59:50,21.4976,38.5311,235.52,2.69964
2004/2/29,14:00:20,21.478,38.3946,235.52,2.69964
2004/2/29,14:00:59,21.478,38.8039,235.52,2.69964
2004/2/29,14:01:20,21.478,38.7357,235.52,2.69964
2004/2/29,14:01:51,21.478,38.5993,235.52,2.69964
2004/2/29,14:02:50,21.4976,38.8039,235.52,2.69964
2004/2/29,14:03:49,21.4878,38.8379,224.48,2.69964
2004/2/29,14:04:21,21.4584,38.5993,224.48,2.69964
2004/2/29,14:04:49,21.478,38.7357,224.48,2.69964
2004/2/29,14:05:53,21.3996,38.7357,224.48,2.69964
2004/2/29,14:06:21,21.3702,38.8039,217.12,2.69964
2004/2/29,14:06:54,21.38,38.872,217.12,2.69964
2004/2/29,14:07:27,21.3604,38.872,217.12,2.69964
2004/2/29,14:08:27,21.3506,39.0082,209.76,2.69964
2004/2/29,14:08:50,21.3408,39.0082,209.76,2.69964
2004/2/29,14:09:26,21.3408,38.9742,202.4,2.69964
2004/2/29,14:11:22,21.282,39.0763,202.4,2.69964
2004/2/29,14:11:53,21.2624,39.1103,202.4,2.69964
2004/2/29,14:12:21,21.233,39.1443,209.76,2.68742
2004/2/29,14:13:57,21.1938,39.1443,209.76,2.69964
2004/2/29,14:14:52,21.1644,39.2123,209.76,2.69964
2004/2/29,14:16:25,21.086,39.3143,217.12,2.69964
2004/2/29,14:16:49,21.0664,39.3483,224.48,2.69964
2004/2/29,14:17:52,21.0174,39.4162,217.12,2.68742
2004/2/29,14:19:52,20.9488,39.62,235.52,2.69964
2004/2/29,14:21:23,20.89,39.6878,235.52,2.68742
2004/2/29,14:22:26,20.8704,39.6878,235.52,2.68742
2004/2/29,14:22:57,20.8606,39.7896,250.24,2.69964
2004/2/29,14:23:53,20.8802,40.0607,279.68,2.69964
